FIRE_NAME,FIRE_SIZE,STATE,FIRE_YEAR,STAT_CAUSE_DESCR
,75.0,TX,2007,Miscellaneous
,80.0,TX,2007,Debris Burning
,75.0,TX,2008,Lightning
,65.0,TX,2008,Miscellaneous
,70.0,TX,2008,Miscellaneous
,3800.0,TX,2008,Lightning
,120.0,TX,2008,Arson
,281.0,TX,2008,Miscellaneous
,1700.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
,100.0,TX,2008,Equipment Use
,100.0,TX,2008,Debris Burning
,100.0,TX,2008,Arson
,500.0,TX,2008,Miscellaneous
,150.0,TX,2008,Equipment Use
,200.0,TX,2008,Debris Burning
,74.0,TX,2008,Miscellaneous
,205.0,TX,2008,Equipment Use
,100.0,TX,2008,Miscellaneous
,70.0,TX,2008,Miscellaneous
,800.0,TX,2008,Equipment Use
,100.0,TX,2008,Miscellaneous
,100.0,TX,2008,Equipment Use
,150.0,TX,2008,Equipment Use
,100.0,TX,2008,Arson
,100.0,TX,2008,Arson
,200.0,TX,2008,Arson
,70.0,TX,2008,Miscellaneous
,320.0,TX,2008,Miscellaneous
,75.0,TX,2008,Equipment Use
,60.0,TX,2007,Lightning
,80.0,TX,2007,Debris Burning
,50.0,TX,2007,Debris Burning
,238.0,TX,2007,Equipment Use
,50.0,TX,2007,Arson
,60.0,TX,2007,Debris Burning
,183.0,TX,2007,Arson
,221.0,TX,2007,Arson
S-CURVE,740.0,TX,2007,Arson
,95.0,TX,2007,Debris Burning
,125.0,TX,2007,Debris Burning
WILD HOG,2300.0,TX,2007,Smoking
WILD HOG SOUTH,1200.0,TX,2007,Equipment Use
,300.0,TX,2007,Smoking
87 NORTH,995.0,TX,2007,Debris Burning
RUSTIN,305.0,TX,2007,Equipment Use
HUDSPETH RANCH,3555.0,TX,2007,Equipment Use
,65.0,TX,2007,Miscellaneous
,241.0,TX,2007,Miscellaneous
,278.0,TX,2008,Miscellaneous
,70.0,TX,2007,Equipment Use
,75.0,TX,2007,Arson
,50.0,TX,2007,Arson
,82.0,TX,2007,Debris Burning
WILKINS RANCH,1000.0,TX,2007,Miscellaneous
,130.0,TX,2007,Arson
,50.0,TX,2007,Debris Burning
CR 315,400.0,TX,2008,Miscellaneous
PLUMMER RANCH,700.0,TX,2008,Debris Burning
,96.0,TX,2008,Debris Burning
,155.0,TX,2007,Miscellaneous
WILLOW CITY,2000.0,TX,2007,Miscellaneous
ART,2800.0,TX,2007,Equipment Use
,70.0,TX,2008,Miscellaneous
,100.0,TX,2007,Miscellaneous
,67.0,TX,2008,Miscellaneous
ROCKY FORD RANCH,1950.0,TX,2008,Debris Burning
,99.0,TX,2008,Children
ANTELOPE,2700.0,TX,2008,Arson
,50.0,TX,2007,Miscellaneous
DOUBLE R,300.0,TX,2007,Equipment Use
,130.0,TX,2008,Debris Burning
ROSITA CUT-OFF,1000.0,TX,2008,Miscellaneous
,123.0,TX,2008,Miscellaneous
HALLSELL RANCH,435.0,TX,2008,Miscellaneous
WILD ROAD,497.0,TX,2008,Miscellaneous
,200.0,TX,2008,Miscellaneous
MANOR HACIENDA,228.0,TX,2008,Debris Burning
UNION HILL,1469.0,TX,2008,Miscellaneous
YATES RANCH,605.0,TX,2008,Equipment Use
,200.0,TX,2008,Miscellaneous
,150.0,TX,2008,Miscellaneous
,120.0,TX,2008,Equipment Use
BLAKELY,200.0,TX,2008,Miscellaneous
,200.0,TX,2008,Miscellaneous
285 FIRE,14210.0,TX,2008,Debris Burning
MESQUITE GROVE,4000.0,TX,2008,Equipment Use
CR 208,2106.0,TX,2008,Debris Burning
BERTRAM,1480.0,TX,2008,Debris Burning
,250.0,TX,2008,Miscellaneous
,85.0,TX,2008,Smoking
COTULLA,19000.0,TX,2008,Miscellaneous
,300.0,TX,2008,Equipment Use
,200.0,TX,2008,Debris Burning
LAURELES,3000.0,TX,2008,Debris Burning
OLD WEST,320.0,TX,2008,Miscellaneous
HOPEWELL ROAD,375.0,TX,2008,Arson
,75.0,TX,2008,Arson
CRANE,375.0,TX,2008,Lightning
,100.0,TX,2008,Debris Burning
,100.0,TX,2008,Miscellaneous
BRIGGS,2500.0,TX,2008,Miscellaneous
,70.0,TX,2008,Debris Burning
CARTA VALLEY FIRE,2100.0,TX,2008,Equipment Use
,70.0,TX,2008,Miscellaneous
,64.0,TX,2008,Equipment Use
KUYKENDALL RANCH,311.0,TX,2008,Equipment Use
,155.0,TX,2008,Equipment Use
,275.0,TX,2008,Debris Burning
,230.0,TX,2008,Debris Burning
KERR COUNTY COMPLEX,3431.0,TX,2008,Equipment Use
,200.0,TX,2008,Arson
GARVEN STORE COMPLEX,4500.0,TX,2008,Equipment Use
,2000.0,TX,2008,Miscellaneous
,200.0,TX,2008,Miscellaneous
POWERS,2240.0,TX,2008,Miscellaneous
COTTONFIELD,652.0,TX,2008,Miscellaneous
WOLF,1124.0,TX,2008,Miscellaneous
CHEVRON,8924.0,TX,2008,Miscellaneous
,530.0,TX,2008,Equipment Use
S&S,2000.0,TX,2008,Miscellaneous
HACKLEY,500.0,TX,2008,Miscellaneous
,175.0,TX,2008,Equipment Use
,100.0,TX,2008,Equipment Use
,90.0,TX,2008,Arson
SILVER FIRE,20200.0,TX,2008,Miscellaneous
DILLEY FIRE,150.0,TX,2008,Debris Burning
ARCHER CO,13548.0,TX,2008,Equipment Use
CAGE RANCH,350.0,TX,2008,Miscellaneous
,75.0,TX,2008,Equipment Use
KNIPPA FIRE,231.0,TX,2008,Miscellaneous
ROWDEN FIRE,4040.0,TX,2008,Miscellaneous
,90.0,TX,2008,Arson
DEVINE FIRE,368.0,TX,2008,Miscellaneous
MCCOY ROAD 1,237.0,TX,2008,Debris Burning
,220.0,TX,2008,Miscellaneous
GLASS,220000.0,TX,2008,Miscellaneous
ANDREWS COUNTY COMPLEX,2000.0,TX,2008,Miscellaneous
GRAND FALLS,6000.0,TX,2008,Miscellaneous
NAIL RANCH,1450.0,TX,2008,Miscellaneous
NORTH,5000.0,TX,2008,Miscellaneous
,1760.0,TX,2008,Arson
BARNSLEY,1920.0,TX,2008,Equipment Use
,100.0,TX,2008,Miscellaneous
,7600.0,TX,2008,Miscellaneous
,75.0,TX,2008,Miscellaneous
EAST 190,320.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
,80.0,TX,2008,Debris Burning
,80.0,TX,2008,Arson
FOARD COUNTY,1920.0,TX,2008,Miscellaneous
ROUND TIMBER FIRE,2100.0,TX,2008,Debris Burning
,93.0,TX,2008,Equipment Use
,102.0,TX,2008,Equipment Use
PEDERNALES FALLS II,324.0,TX,2008,Equipment Use
CASTELL,400.0,TX,2008,Equipment Use
FIEDLER ROAD FIRE,328.0,TX,2008,Equipment Use
BLACKJACK FIRE,125.0,TX,2008,Miscellaneous
CYPRESS VALLEY RANCH,489.0,TX,2008,Equipment Use
GILLETT,400.0,TX,2008,Miscellaneous
SANDERS,700.0,TX,2008,Miscellaneous
SCURRY COUNTY COMPLEX,28625.0,TX,2008,Miscellaneous
,78.0,TX,2008,Equipment Use
,100.0,TX,2008,Railroad
,65.0,TX,2008,Miscellaneous
ROCKIN ROBIN,400.0,TX,2008,Arson
,67.0,TX,2008,Debris Burning
FOUR CORNERS,200.0,TX,2008,Equipment Use
FIELDS RANCH,750.0,TX,2008,Equipment Use
,87.0,TX,2008,Smoking
,80.0,TX,2008,Debris Burning
650 FIRE (CR386),511.0,TX,2008,Miscellaneous
WEST HACKBERRY,4500.0,TX,2008,Equipment Use
GEORGES CREEK,135.0,TX,2008,Miscellaneous
TROY,485.0,TX,2008,Miscellaneous
,1700.0,TX,2008,Miscellaneous
,95.0,TX,2008,Debris Burning
GREEN VALLEY ROAD,167.0,TX,2008,Debris Burning
CAUBLE ROAD,200.0,TX,2008,Miscellaneous
PAYNE,280.0,TX,2008,Lightning
UNION HILL #2,300.0,TX,2008,Miscellaneous
AKERS,412.0,TX,2008,Equipment Use
LANSFORD RANCH,400.0,TX,2008,Miscellaneous
THORNBERRY,120.0,TX,2008,Campfire
,65.0,TX,2008,Arson
ROBERTS,259.0,TX,2008,Miscellaneous
WELLS,260.0,TX,2008,Miscellaneous
BROOKS RANCH,150.0,TX,2008,Miscellaneous
WEST HOLLOW,2000.0,TX,2008,Miscellaneous
,400.0,TX,2008,Miscellaneous
MACY,6000.0,TX,2008,Miscellaneous
JUNKYARD,100.0,TX,2008,Miscellaneous
,65.0,TX,2008,Miscellaneous
HENDERSON,280.0,TX,2008,Debris Burning
OLD BASTROP HIGHWAY,866.0,TX,2008,Equipment Use
LOBO FIRE,175.0,TX,2008,Smoking
,300.0,TX,2008,Arson
MICROWAVE,170.0,TX,2008,Equipment Use
,140.0,TX,2008,Equipment Use
TANGLE OAKS,80.0,TX,2008,Miscellaneous
LOST RIDGE RANCH,420.0,TX,2008,Miscellaneous
COMMANCHE RANCH,2000.0,TX,2008,Miscellaneous
SHAY,500.0,TX,2008,Miscellaneous
RENTZ,550.0,TX,2008,Equipment Use
RAMIREZ,3500.0,TX,2008,Miscellaneous
HAWLEY,120.0,TX,2008,Miscellaneous
,160.0,TX,2008,Equipment Use
HIGHWAY 322,67500.0,TX,2008,Miscellaneous
KENTWOOD,496.0,TX,2008,Miscellaneous
,86.0,TX,2008,Equipment Use
MITCHELL BLACK TOP,100.0,TX,2008,Equipment Use
,92.0,TX,2008,Debris Burning
HAVERLAH,800.0,TX,2008,Debris Burning
,99.0,TX,2008,Miscellaneous
,70.0,TX,2008,Debris Burning
,65.0,TX,2008,Equipment Use
BIG SMOKE,1553.0,TX,2008,Miscellaneous
,200.0,TX,2008,Miscellaneous
1053 FIRE,2500.0,TX,2008,Miscellaneous
COUNTY LINE FIRE,1200.0,TX,2008,Equipment Use
359 FIRE,150.0,TX,2008,Miscellaneous
WHITWORTH RANCH,450.0,TX,2008,Equipment Use
PARKER FIRE,5000.0,TX,2008,Equipment Use
GOLDSMITH,1500.0,TX,2008,Equipment Use
HOWARD CEMETERY,300.0,TX,2008,Miscellaneous
HARPERVILLE FIRE,200.0,TX,2008,Miscellaneous
CRAWFORD,300.0,TX,2008,Miscellaneous
,836.0,TX,2008,Miscellaneous
STAFNEY RANCH,832.0,TX,2008,Miscellaneous
YOUNGBLOOD,125.0,TX,2008,Debris Burning
HAWKINS,300.0,TX,2008,Debris Burning
BRISCOE,148.0,TX,2008,Lightning
,135.0,TX,2008,Miscellaneous
TONGUE RIVER,2600.0,TX,2008,Equipment Use
NORTH CHANNING,1275.0,TX,2008,Lightning
BORDEN COUNTY COMPLEX,15000.0,TX,2008,Miscellaneous
BLUE GATE,323.0,TX,2008,Equipment Use
400 GIN FIRE,2100.0,TX,2008,Miscellaneous
TRAIN,322.0,TX,2008,Railroad
,95.0,TX,2008,Arson
EAST HIGHWAY 90,650.0,TX,2008,Lightning
PRICE,2500.0,TX,2008,Miscellaneous
SILVER HEELS,271.0,TX,2008,Equipment Use
WHEELER EAST,240.0,TX,2008,Equipment Use
,250.0,TX,2008,Miscellaneous
SANDY,100.0,TX,2008,Miscellaneous
ACTON,212.0,TX,2008,Lightning
MATTHEWS,702.0,TX,2008,Debris Burning
HEBBRONVILLE,500.0,TX,2008,Miscellaneous
TX-TXS-88197,810.0,TX,2008,Equipment Use
,95.0,TX,2008,Debris Burning
BURNS RANCH,25600.0,TX,2008,Miscellaneous
,160.0,TX,2008,Debris Burning
BYAS SPRINGS,924.0,TX,2008,Miscellaneous
PAM-AM FIRE,120.0,TX,2008,Miscellaneous
CHILDRESS RANCH,2740.0,TX,2008,Lightning
SMITH RANCH,125.0,TX,2008,Debris Burning
JUNO,685.0,TX,2008,Lightning
ANTHONY FIRE,788.0,TX,2008,Equipment Use
HORSE MOUNTAIN,135.0,TX,2008,Lightning
PAGE FIRE,507.0,TX,2008,Miscellaneous
ROCKING JBH,7220.0,TX,2008,Miscellaneous
PASIANO FIRE,282.0,TX,2008,Miscellaneous
FLETCHER FIRE,520.0,TX,2008,Miscellaneous
HUCKABEE,98168.0,TX,2008,Miscellaneous
CATHEDRAL,23000.0,TX,2008,Lightning
MAYBEE RANCH,2895.0,TX,2008,Miscellaneous
,150.0,TX,2008,Miscellaneous
CRANE,3018.0,TX,2008,Lightning
,400.0,TX,2008,Miscellaneous
IRON MOUNTAIN,140.0,TX,2008,Miscellaneous
ELLISON,16000.0,TX,2008,Miscellaneous
,80.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
CAWLEY,450.0,TX,2008,Equipment Use
,100.0,TX,2008,Miscellaneous
MCELROY RANCH,1200.0,TX,2008,Miscellaneous
J BAR RANCH,2800.0,TX,2008,Miscellaneous
PATTERSON/122,144.0,TX,2008,Miscellaneous
WEST LINE,1250.0,TX,2008,Miscellaneous
,800.0,TX,2008,Equipment Use
,80.0,TX,2008,Miscellaneous
,90.0,TX,2008,Debris Burning
,96.0,TX,2008,Arson
SUNDAY CANYON,135.0,TX,2008,Equipment Use
HELIUM ROAD,120.0,TX,2008,Arson
POLING RANCH,1090.0,TX,2008,Lightning
BLACK OAK,500.0,TX,2008,Debris Burning
,400.0,TX,2008,Miscellaneous
QUINN,175.0,TX,2008,Miscellaneous
TUBBS CORNER,2483.0,TX,2008,Equipment Use
CARPENTER MOUNTAIN,125.0,TX,2008,Lightning
,75.0,TX,2008,Lightning
CEE VEE,125.0,TX,2008,Lightning
TAYLOR,200.0,TX,2008,Lightning
MEADOR,625.0,TX,2008,Equipment Use
WINDMILL ROAD,2195.0,TX,2008,Debris Burning
TWISTED OAK,170.0,TX,2008,Equipment Use
HOLMES,2538.0,TX,2008,Debris Burning
,169.0,TX,2008,Lightning
BETAN RANCH,154.0,TX,2008,Lightning
SALT FORK,432.0,TX,2008,Equipment Use
CAMP BOWIE,901.0,TX,2008,Miscellaneous
SANTA ANNA,505.0,TX,2008,Miscellaneous
MARLOY RANCH,98.0,TX,2008,Miscellaneous
SUTTON RANCH,1968.0,TX,2008,Lightning
HULLDALE,900.0,TX,2008,Miscellaneous
BELL MOUNTAIN,180.0,TX,2008,Equipment Use
COLORADO CIRCLE,196.0,TX,2008,Equipment Use
,225.0,TX,2008,Miscellaneous
,140.0,TX,2008,Debris Burning
,128.0,TX,2008,Lightning
FEATHERLINE,320.0,TX,2008,Miscellaneous
GEORGE'S CREEK #2,110.0,TX,2008,Miscellaneous
DYNAMITE,1750.0,TX,2008,Miscellaneous
,415.0,TX,2008,Lightning
FIVE G RANCH,119.7,TX,2008,Equipment Use
,70.0,TX,2008,Lightning
,350.0,TX,2008,Lightning
,75.0,TX,2008,Debris Burning
PONDEROSA,120.0,TX,2008,Miscellaneous
,75.0,TX,2008,Miscellaneous
,88.0,TX,2008,Children
,75.0,TX,2008,Miscellaneous
TAYLOR FIRE,400.0,TX,2008,Miscellaneous
,160.0,TX,2008,Miscellaneous
338 FIRE,400.0,TX,2008,Miscellaneous
LONGFELLOW,150.0,TX,2008,Lightning
,87.0,TX,2008,Lightning
HUGHES RANCH,43241.0,TX,2008,Equipment Use
SPRING CREEK,149.0,TX,2008,Lightning
WEST,1463.0,TX,2008,Lightning
,90.0,TX,2008,Lightning
AGUA KNOLL,150.0,TX,2008,Lightning
,343.0,TX,2008,Lightning
JUNIPER PEAK,800.0,TX,2008,Lightning
DEATON,1338.0,TX,2008,Lightning
DRY DEVIL'S RIVER,600.0,TX,2008,Lightning
,110.0,TX,2008,Lightning
,177.0,TX,2008,Lightning
MILLER,400.0,TX,2008,Equipment Use
MAENIUS,500.0,TX,2008,Equipment Use
SPIVEY FIRE,214.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
CAMP SPRING FIRE,400.0,TX,2008,Miscellaneous
,90.0,TX,2008,Equipment Use
,87.0,TX,2008,Equipment Use
,85.0,TX,2008,Equipment Use
,85.0,TX,2008,Miscellaneous
DONUT FIRE,385.0,TX,2008,Miscellaneous
LAMKIN FIRE,4100.0,TX,2008,Miscellaneous
,85.0,TX,2008,Miscellaneous
,160.0,TX,2008,Lightning
,70.0,TX,2008,Lightning
BRADLEY RANCH,1400.0,TX,2008,Equipment Use
,70.0,TX,2008,Equipment Use
717 FIRE,400.0,TX,2008,Miscellaneous
MITCHELL RANCH FIRE,136.0,TX,2008,Equipment Use
ROCK CREEK FIRE,1200.0,TX,2008,Equipment Use
RED RIVER FIRE,950.0,TX,2008,Lightning
MCGREGOR RANCH,104.0,TX,2008,Miscellaneous
YATES,484.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
,300.0,TX,2008,Children
MURPHY'S LAW,125.0,TX,2008,Lightning
,117.0,TX,2008,Arson
HAMMOND,300.0,TX,2008,Equipment Use
TAYLOR ROAD,1312.0,TX,2008,Lightning
SHILOH,125.0,TX,2008,Arson
BREWER,1500.0,TX,2008,Miscellaneous
,78.0,TX,2008,Miscellaneous
,80.0,TX,2008,Miscellaneous
WALKING PLOW,240.0,TX,2008,Equipment Use
MCCLAIN FIRE,104.0,TX,2008,Miscellaneous
,80.0,TX,2008,Lightning
,61.0,TX,2008,Equipment Use
PARKS COMPLEX,1920.0,TX,2008,Lightning
BLACK,1810.0,TX,2008,Equipment Use
SWENSON,565.0,TX,2008,Lightning
RILEY MOUNTAIN,125.0,TX,2008,Miscellaneous
LOST FIRE,171.0,TX,2008,Lightning
WIND POINT,155.0,TX,2008,Debris Burning
,99.0,TX,2008,Miscellaneous
JUGG 2279,120.0,TX,2008,Miscellaneous
CLARK,300.0,TX,2008,Lightning
DUFF PRAIRIE,176.0,TX,2008,Lightning
EVERETT FIRE,874.0,TX,2008,Lightning
SHARPEYE,617.0,TX,2008,Lightning
ENCINO ROAD FIRE,140.0,TX,2008,Campfire
,400.0,TX,2008,Equipment Use
KNOB HILL,400.0,TX,2008,Miscellaneous
,100.0,TX,2008,Debris Burning
,90.0,TX,2008,Miscellaneous
WELL 35,2530.0,TX,2008,Lightning
,90.0,TX,2008,Miscellaneous
HORTON RANCH,160.0,TX,2008,Lightning
,98.0,TX,2008,Lightning
DEVIN LOOP,500.0,TX,2008,Lightning
,150.0,TX,2008,Lightning
,150.0,TX,2008,Lightning
ALPINE SOUTH,110.0,TX,2008,Lightning
STAR MOUNTAIN,183.0,TX,2008,Lightning
YOLANDA,110.0,TX,2008,Lightning
CLIFF MOUNTAIN,200.0,TX,2008,Lightning
CAMPSEY,323.0,TX,2008,Lightning
,70.0,TX,2008,Lightning
,64.0,TX,2008,Lightning
ROBINSON,86.0,TX,2008,Miscellaneous
,146.0,TX,2008,Arson
FLORENCE,1452.0,TX,2008,Miscellaneous
FAWN RIDGE,480.0,TX,2008,Debris Burning
,150.0,TX,2008,Debris Burning
MEPKIN,450.0,TX,2008,Equipment Use
3M RANCH FIRE,1035.0,TX,2008,Equipment Use
PELL RANCH,107.0,TX,2008,Lightning
MENARD,1024.0,TX,2008,Miscellaneous
,250.0,TX,2008,Equipment Use
,200.0,TX,2008,Debris Burning
,64.0,TX,2008,Debris Burning
,98.0,TX,2008,Arson
PELICAN LODGE,130.0,TX,2008,Miscellaneous
,250.0,TX,2008,Lightning
4890,240.0,TX,2008,Arson
MATURE,120.0,TX,2008,Arson
,70.0,TX,2008,Debris Burning
,120.0,TX,2008,Miscellaneous
,175.0,TX,2008,Arson
,75.0,TX,2008,Miscellaneous
,80.0,TX,2008,Arson
,200.0,TX,2008,Debris Burning
,100.0,TX,2008,Debris Burning
,125.0,TX,2008,Miscellaneous
,75.0,TX,2008,Debris Burning
,80.0,TX,2008,Arson
,69.0,TX,2008,Debris Burning
,200.0,TX,2008,Arson
,275.0,TX,2008,Debris Burning
,75.0,TX,2008,Miscellaneous
,80.0,TX,2008,Debris Burning
,75.0,TX,2008,Debris Burning
,90.0,TX,2008,Debris Burning
,90.0,TX,2008,Arson
,142.0,TX,2008,Debris Burning
,120.0,TX,2008,Equipment Use
,200.0,TX,2008,Debris Burning
,80.0,TX,2008,Miscellaneous
,75.0,TX,2008,Miscellaneous
,80.0,TX,2008,Equipment Use
,75.0,TX,2008,Equipment Use
,135.0,TX,2008,Miscellaneous
,200.0,TX,2008,Equipment Use
,300.0,TX,2008,Railroad
,80.0,TX,2008,Equipment Use
,100.0,TX,2008,Equipment Use
,100.0,TX,2008,Lightning
,150.0,TX,2008,Equipment Use
,75.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
,800.0,TX,2008,Miscellaneous
,75.0,TX,2008,Lightning
,175.0,TX,2008,Debris Burning
,250.0,TX,2008,Lightning
,115.0,TX,2008,Arson
,100.0,TX,2008,Debris Burning
,80.0,TX,2008,Miscellaneous
,75.0,TX,2008,Equipment Use
,100.0,TX,2008,Equipment Use
,100.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
,200.0,TX,2008,Miscellaneous
,200.0,TX,2008,Debris Burning
,135.0,TX,2008,Miscellaneous
,200.0,TX,2008,Miscellaneous
,110.0,TX,2008,Equipment Use
,200.0,TX,2008,Miscellaneous
,200.0,TX,2008,Miscellaneous
,200.0,TX,2008,Lightning
,200.0,TX,2008,Smoking
,125.0,TX,2008,Debris Burning
,150.0,TX,2008,Equipment Use
,150.0,TX,2008,Railroad
,120.0,TX,2008,Equipment Use
,70.0,TX,2008,Miscellaneous
,75.0,TX,2008,Debris Burning
,150.0,TX,2008,Miscellaneous
,200.0,TX,2008,Debris Burning
,200.0,TX,2008,Equipment Use
,250.0,TX,2008,Campfire
,75.0,TX,2008,Miscellaneous
,410.0,TX,2008,Miscellaneous
,105.0,TX,2008,Equipment Use
,100.0,TX,2008,Equipment Use
,100.0,TX,2008,Miscellaneous
,140.0,TX,2008,Children
,310.0,TX,2008,Equipment Use
,150.0,TX,2008,Miscellaneous
,75.0,TX,2008,Miscellaneous
,8000.0,TX,2008,Miscellaneous
,300.0,TX,2008,Lightning
,100.0,TX,2008,Debris Burning
,450.0,TX,2008,Debris Burning
,75.0,TX,2008,Miscellaneous
,600.0,TX,2008,Equipment Use
,100.0,TX,2008,Debris Burning
,70.0,TX,2008,Debris Burning
,105.0,TX,2008,Debris Burning
,1000.0,TX,2008,Miscellaneous
,100.0,TX,2008,Equipment Use
,650.0,TX,2008,Miscellaneous
,125.0,TX,2008,Miscellaneous
,145.0,TX,2008,Miscellaneous
,80.0,TX,2008,Miscellaneous
,90.0,TX,2008,Debris Burning
,100.0,TX,2008,Lightning
,75.0,TX,2008,Equipment Use
,87.0,TX,2008,Equipment Use
,150.0,TX,2008,Equipment Use
,100.0,TX,2008,Equipment Use
,100.0,TX,2008,Miscellaneous
,350.0,TX,2008,Equipment Use
,80.0,TX,2008,Miscellaneous
,200.0,TX,2008,Debris Burning
,800.0,TX,2008,Smoking
,1200.0,TX,2008,Miscellaneous
,1500.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
BURWICK,300.29999,TX,2008,Debris Burning
,100.0,TX,2008,Miscellaneous
,70.0,TX,2008,Miscellaneous
,100.0,TX,2008,Smoking
,500.0,TX,2008,Lightning
,100.0,TX,2008,Debris Burning
,400.0,TX,2008,Equipment Use
,500.0,TX,2008,Equipment Use
,100.0,TX,2008,Equipment Use
,600.0,TX,2008,Smoking
,700.0,TX,2008,Equipment Use
,800.0,TX,2008,Equipment Use
,200.0,TX,2008,Equipment Use
,75.0,TX,2008,Arson
,100.0,TX,2008,Lightning
,150.0,TX,2008,Equipment Use
,2300.0,TX,2008,Miscellaneous
,100.0,TX,2008,Equipment Use
,100.0,TX,2008,Equipment Use
,700.0,TX,2008,Miscellaneous
,200.0,TX,2008,Equipment Use
,100.0,TX,2008,Debris Burning
,100.0,TX,2008,Miscellaneous
,65.0,TX,2008,Children
,150.0,TX,2008,Debris Burning
,100.0,TX,2008,Smoking
,100.0,TX,2008,Debris Burning
,250.0,TX,2008,Miscellaneous
,65.0,TX,2008,Miscellaneous
,110.0,TX,2008,Equipment Use
,400.0,TX,2008,Arson
,125.0,TX,2008,Lightning
,70.0,TX,2008,Miscellaneous
,120.0,TX,2008,Equipment Use
,75.0,TX,2008,Miscellaneous
,150.0,TX,2008,Equipment Use
,500.0,TX,2008,Smoking
,1000.0,TX,2008,Miscellaneous
,500.0,TX,2008,Miscellaneous
,80.0,TX,2008,Miscellaneous
,100.0,TX,2008,Debris Burning
,100.0,TX,2008,Debris Burning
,250.0,TX,2008,Miscellaneous
,200.0,TX,2008,Miscellaneous
,100.0,TX,2008,Miscellaneous
,250.0,TX,2008,Debris Burning
,2500.0,TX,2008,Miscellaneous
,80.0,TX,2008,Miscellaneous
,150.0,TX,2008,Equipment Use
,100.0,TX,2008,Miscellaneous
,80.0,TX,2008,Miscellaneous
,300.0,TX,2008,Equipment Use
,800.0,TX,2008,Equipment Use
,65.0,TX,2008,Equipment Use
,100.0,TX,2008,Equipment Use
,300.0,TX,2008,Debris Burning
,75.0,TX,2008,Debris Burning
,100.0,TX,2008,Arson
,80.0,TX,2008,Miscellaneous
,80.0,TX,2008,Debris Burning
,300.0,TX,2008,Equipment Use
,175.0,TX,2008,Miscellaneous
,120.0,TX,2008,Debris Burning
,96.0,TX,2008,Miscellaneous
,100.0,TX,2008,Debris Burning
,65.0,TX,2008,Debris Burning
,100.0,TX,2008,Miscellaneous
,300.0,TX,2008,Miscellaneous
,1200.0,TX,2008,Equipment Use
,1200.0,TX,2008,Equipment Use
,750.0,TX,2008,Equipment Use
SKYLER,150.0,TX,2008,Equipment Use
,98.0,TX,2008,Equipment Use
HWY 62 FIRE,426.0,TX,2008,Equipment Use
461FIRE,200.0,TX,2008,Miscellaneous
,100.0,TX,2008,Equipment Use
,200.0,UT,2006,Missing/Undefined
SNOWFIELD,614.0,UT,2006,Missing/Undefined
,525.0,UT,2006,Missing/Undefined
,204.0,UT,2006,Missing/Undefined
LEEDS,78.0,UT,2006,Missing/Undefined
,198.0,UT,2006,Missing/Undefined
TEST SITE,687.0,UT,2006,Missing/Undefined
,95.0,UT,2006,Missing/Undefined
,160.0,UT,2006,Missing/Undefined
OAK CITY CANYON,9740.0,UT,2006,Missing/Undefined
,80.0,UT,2006,Missing/Undefined
ELLISON,718.0,UT,2006,Missing/Undefined
,97.0,UT,2006,Missing/Undefined
,80.0,UT,2006,Missing/Undefined
,78.0,UT,2006,Missing/Undefined
,240.0,UT,2006,Missing/Undefined
,280.0,UT,2006,Missing/Undefined
,745.0,UT,2006,Missing/Undefined
,156.0,UT,2006,Missing/Undefined
,96.95,UT,2006,Missing/Undefined
FACER,520.0,UT,2006,Missing/Undefined
,110.0,UT,2006,Missing/Undefined
,190.0,UT,2006,Missing/Undefined
,197.0,UT,2006,Missing/Undefined
REESE,600.0,UT,2006,Missing/Undefined
,110.0,UT,2006,Missing/Undefined
,90.0,UT,2006,Missing/Undefined
,200.0,UT,2006,Missing/Undefined
REES 2,280.0,UT,2006,Missing/Undefined
POT HOLE,1024.0,UT,2006,Missing/Undefined
,240.0,UT,2006,Missing/Undefined
VALLEY FIRE,4984.0,UT,2006,Missing/Undefined
,125.0,UT,2006,Missing/Undefined
,125.0,UT,2006,Missing/Undefined
BLUE HILLS,515.0,UT,2006,Missing/Undefined
,199.0,UT,2006,Missing/Undefined
,50.0,UT,2007,Missing/Undefined
MUDDY ROAD,960.0,UT,2007,Missing/Undefined
,50.0,UT,2007,Missing/Undefined
,100.0,UT,2007,Missing/Undefined
,226.0,UT,2007,Missing/Undefined
,53.0,UT,2007,Missing/Undefined
ECHO,80.0,UT,2007,Missing/Undefined
,180.0,UT,2007,Missing/Undefined
,75.0,UT,2007,Missing/Undefined
STATE 14,2419.0,UT,2007,Missing/Undefined
,100.0,UT,2007,Missing/Undefined
,154.0,UT,2007,Missing/Undefined
GREENVILLE,14656.0,UT,2007,Missing/Undefined
,170.0,UT,2007,Missing/Undefined
