STATE,FIRE_YEAR,STAT_CAUSE_DESCR,COUNT_CAUSES
WA,1997,Railroad,12
WA,1997,Smoking,28
WA,1997,Structure,1
WA,1998,Arson,56
WA,1998,Campfire,170
WA,1998,Children,41
WA,1998,Debris Burning,217
WA,1998,Equipment Use,12
WA,1998,Fireworks,10
WA,1998,Lightning,481
WA,1998,Miscellaneous,407
WA,1998,Missing/Undefined,1
WA,1998,Powerline,3
WA,1998,Railroad,16
WA,1998,Smoking,62
WA,1998,Structure,1
WA,1999,Arson,36
WA,1999,Campfire,117
WA,1999,Children,34
WA,1999,Debris Burning,304
WA,1999,Equipment Use,33
WA,1999,Fireworks,15
WA,1999,Lightning,402
WA,1999,Miscellaneous,454
WA,1999,Missing/Undefined,4
WA,1999,Powerline,8
WA,1999,Railroad,15
WA,1999,Smoking,53
WA,2000,Arson,49
WA,2000,Campfire,101
WA,2000,Children,35
WA,2000,Debris Burning,238
WA,2000,Equipment Use,37
WA,2000,Fireworks,19
WA,2000,Lightning,255
WA,2000,Miscellaneous,431
WA,2000,Missing/Undefined,1
WA,2000,Powerline,1
WA,2000,Railroad,11
WA,2000,Smoking,48
WA,2001,Arson,37
WA,2001,Campfire,81
WA,2001,Children,30
WA,2001,Debris Burning,204
WA,2001,Equipment Use,27
WA,2001,Fireworks,28
WA,2001,Lightning,293
WA,2001,Miscellaneous,390
WA,2001,Missing/Undefined,3
WA,2001,Powerline,5
WA,2001,Railroad,18
WA,2001,Smoking,42
WA,2002,Arson,56
WA,2002,Campfire,125
WA,2002,Children,32
WA,2002,Debris Burning,224
WA,2002,Equipment Use,27
WA,2002,Fireworks,41
WA,2002,Lightning,401
WA,2002,Miscellaneous,447
WA,2002,Missing/Undefined,1
WA,2002,Powerline,8
WA,2002,Railroad,12
WA,2002,Smoking,44
WA,2003,Arson,84
WA,2003,Campfire,97
WA,2003,Children,49
WA,2003,Debris Burning,193
WA,2003,Equipment Use,28
WA,2003,Fireworks,46
WA,2003,Lightning,368
WA,2003,Miscellaneous,475
WA,2003,Missing/Undefined,3
WA,2003,Powerline,8
WA,2003,Railroad,20
WA,2003,Smoking,62
WA,2004,Arson,45
WA,2004,Campfire,83
WA,2004,Children,30
WA,2004,Debris Burning,223
WA,2004,Equipment Use,30
WA,2004,Fireworks,29
WA,2004,Lightning,727
WA,2004,Miscellaneous,345
WA,2004,Missing/Undefined,32
WA,2004,Powerline,7
WA,2004,Railroad,13
WA,2004,Smoking,27
WA,2005,Arson,62
WA,2005,Campfire,98
WA,2005,Children,31
WA,2005,Debris Burning,196
WA,2005,Equipment Use,45
WA,2005,Fireworks,34
WA,2005,Lightning,160
WA,2005,Miscellaneous,283
WA,2005,Missing/Undefined,145
WA,2005,Powerline,3
WA,2005,Railroad,14
WA,2005,Smoking,17
WA,2005,Structure,1
WA,2006,Arson,72
WA,2006,Campfire,145
WA,2006,Children,60
WA,2006,Debris Burning,263
WA,2006,Equipment Use,45
WA,2006,Fireworks,56
WA,2006,Lightning,322
WA,2006,Miscellaneous,381
WA,2006,Missing/Undefined,167
WA,2006,Powerline,9
WA,2006,Railroad,16
WA,2006,Smoking,39
WA,2006,Structure,2
WA,2007,Arson,76
WA,2007,Campfire,118
WA,2007,Children,45
WA,2007,Debris Burning,232
WA,2007,Equipment Use,48
WA,2007,Fireworks,41
WA,2007,Lightning,258
WA,2007,Miscellaneous,348
WA,2007,Missing/Undefined,95
WA,2007,Powerline,11
WA,2007,Railroad,8
WA,2007,Smoking,24
WA,2008,Arson,84
WA,2008,Campfire,182
WA,2008,Children,36
WA,2008,Debris Burning,203
WA,2008,Equipment Use,35
WA,2008,Fireworks,53
WA,2008,Lightning,539
WA,2008,Miscellaneous,224
WA,2008,Missing/Undefined,9
WA,2008,Powerline,60
WA,2008,Railroad,8
WA,2008,Smoking,35
WA,2008,Structure,22
WA,2009,Arson,79
WA,2009,Campfire,270
WA,2009,Children,41
WA,2009,Debris Burning,216
WA,2009,Equipment Use,32
WA,2009,Fireworks,103
WA,2009,Lightning,905
WA,2009,Miscellaneous,255
WA,2009,Missing/Undefined,7
WA,2009,Powerline,36
WA,2009,Railroad,5
WA,2009,Smoking,34
WA,2009,Structure,17
WA,2010,Arson,60
WA,2010,Campfire,197
WA,2010,Children,20
WA,2010,Debris Burning,105
WA,2010,Equipment Use,23
WA,2010,Fireworks,48
WA,2010,Lightning,305
WA,2010,Miscellaneous,199
WA,2010,Missing/Undefined,17
WA,2010,Powerline,29
WA,2010,Railroad,4
WA,2010,Smoking,24
WA,2010,Structure,17
WA,2011,Arson,69
WA,2011,Campfire,275
WA,2011,Children,26
WA,2011,Debris Burning,144
WA,2011,Equipment Use,46
WA,2011,Fireworks,44
WA,2011,Lightning,99
WA,2011,Miscellaneous,266
WA,2011,Missing/Undefined,21
WA,2011,Powerline,11
WA,2011,Railroad,6
WA,2011,Smoking,21
WA,2012,Arson,75
WA,2012,Campfire,268
WA,2012,Children,44
WA,2012,Debris Burning,177
WA,2012,Equipment Use,53
WA,2012,Fireworks,50
WA,2012,Lightning,436
WA,2012,Miscellaneous,239
WA,2012,Missing/Undefined,23
WA,2012,Powerline,11
WA,2012,Railroad,2
WA,2012,Smoking,36
WA,2012,Structure,14
WA,2013,Arson,43
WA,2013,Campfire,225
WA,2013,Children,16
WA,2013,Debris Burning,165
WA,2013,Equipment Use,36
WA,2013,Fireworks,54
WA,2013,Lightning,518
WA,2013,Miscellaneous,233
WA,2013,Missing/Undefined,28
WA,2013,Powerline,30
WA,2013,Railroad,9
WA,2013,Smoking,15
WA,2013,Structure,6
WA,2014,Arson,89
WA,2014,Campfire,226
WA,2014,Children,27
WA,2014,Debris Burning,187
WA,2014,Equipment Use,30
WA,2014,Fireworks,81
WA,2014,Lightning,484
WA,2014,Miscellaneous,313
WA,2014,Missing/Undefined,21
WA,2014,Powerline,78
WA,2014,Railroad,4
WA,2014,Smoking,13
WA,2014,Structure,14
WA,2015,Arson,69
WA,2015,Campfire,217
WA,2015,Children,28
WA,2015,Debris Burning,203
WA,2015,Equipment Use,85
WA,2015,Fireworks,77
WA,2015,Lightning,470
WA,2015,Miscellaneous,477
WA,2015,Missing/Undefined,12
WA,2015,Powerline,46
WA,2015,Railroad,4
WA,2015,Smoking,31
WA,2015,Structure,22
WI,1992,Arson,131
WI,1992,Campfire,46
WI,1992,Children,78
WI,1992,Debris Burning,337
WI,1992,Equipment Use,295
WI,1992,Fireworks,2
WI,1992,Lightning,20
WI,1992,Miscellaneous,274
WI,1992,Missing/Undefined,1
WI,1992,Powerline,1
WI,1992,Railroad,12
WI,1992,Smoking,90
WI,1993,Arson,61
WI,1993,Campfire,23
WI,1993,Children,54
WI,1993,Debris Burning,278
WI,1993,Equipment Use,191
WI,1993,Lightning,5
WI,1993,Miscellaneous,216
WI,1993,Railroad,9
WI,1993,Smoking,47
WI,1994,Arson,176
WI,1994,Campfire,62
WI,1994,Children,174
WI,1994,Debris Burning,554
WI,1994,Equipment Use,456
WI,1994,Fireworks,3
WI,1994,Lightning,29
WI,1994,Miscellaneous,379
WI,1994,Missing/Undefined,1
WI,1994,Powerline,5
WI,1994,Railroad,19
WI,1994,Smoking,114
WI,1994,Structure,1
WI,1995,Arson,183
WI,1995,Campfire,64
WI,1995,Children,78
WI,1995,Debris Burning,499
WI,1995,Equipment Use,343
WI,1995,Fireworks,4
WI,1995,Lightning,24
WI,1995,Miscellaneous,310
WI,1995,Missing/Undefined,1
WI,1995,Railroad,30
WI,1995,Smoking,104
WI,1996,Arson,76
WI,1996,Campfire,44
WI,1996,Children,97
WI,1996,Debris Burning,577
WI,1996,Equipment Use,278
WI,1996,Fireworks,3
WI,1996,Lightning,18
WI,1996,Miscellaneous,261
WI,1996,Railroad,27
WI,1996,Smoking,82
WI,1997,Arson,76
WI,1997,Campfire,64
WI,1997,Children,77
WI,1997,Debris Burning,728
WI,1997,Equipment Use,242
WI,1997,Fireworks,34
WI,1997,Lightning,14
WI,1997,Miscellaneous,193
WI,1997,Powerline,52
WI,1997,Railroad,112
WI,1997,Smoking,51
WI,1997,Structure,32
WI,1998,Arson,143
WI,1998,Campfire,95
WI,1998,Children,24
WI,1998,Debris Burning,538
WI,1998,Equipment Use,233
WI,1998,Fireworks,43
WI,1998,Lightning,39
WI,1998,Miscellaneous,220
WI,1998,Missing/Undefined,1
WI,1998,Powerline,131
WI,1998,Railroad,65
WI,1998,Smoking,49
WI,1998,Structure,30
WI,1999,Arson,148
WI,1999,Campfire,74
WI,1999,Children,66
WI,1999,Debris Burning,576
WI,1999,Equipment Use,279
WI,1999,Fireworks,21
WI,1999,Lightning,18
WI,1999,Miscellaneous,199
WI,1999,Powerline,69
WI,1999,Railroad,51
WI,1999,Smoking,75
WI,1999,Structure,28
WI,2000,Arson,151
WI,2000,Campfire,49
WI,2000,Children,30
WI,2000,Debris Burning,645
WI,2000,Equipment Use,248
WI,2000,Fireworks,33
WI,2000,Lightning,24
WI,2000,Miscellaneous,185
WI,2000,Missing/Undefined,1
WI,2000,Powerline,67
WI,2000,Railroad,62
WI,2000,Smoking,56
WI,2000,Structure,27
WI,2001,Arson,119
WI,2001,Campfire,47
WI,2001,Children,5
WI,2001,Debris Burning,320
WI,2001,Equipment Use,167
WI,2001,Fireworks,45
WI,2001,Lightning,23
WI,2001,Miscellaneous,99
WI,2001,Missing/Undefined,3
WI,2001,Powerline,80
WI,2001,Railroad,24
WI,2001,Smoking,31
WI,2001,Structure,30
WI,2002,Arson,59
WI,2002,Campfire,36
WI,2002,Children,2
WI,2002,Debris Burning,359
WI,2002,Equipment Use,156
WI,2002,Fireworks,37
WI,2002,Lightning,27
WI,2002,Miscellaneous,129
WI,2002,Missing/Undefined,1
WI,2002,Powerline,53
WI,2002,Railroad,33
WI,2002,Smoking,26
WI,2002,Structure,31
WI,2003,Arson,262
WI,2003,Campfire,89
WI,2003,Children,163
WI,2003,Debris Burning,777
WI,2003,Equipment Use,374
WI,2003,Fireworks,2
WI,2003,Lightning,23
WI,2003,Miscellaneous,456
WI,2003,Missing/Undefined,16
WI,2003,Railroad,58
WI,2003,Smoking,33
WI,2004,Arson,80
WI,2004,Campfire,49
WI,2004,Children,1
WI,2004,Debris Burning,450
WI,2004,Equipment Use,144
WI,2004,Fireworks,1
WI,2004,Lightning,22
WI,2004,Miscellaneous,327
WI,2004,Missing/Undefined,18
WI,2004,Railroad,41
WI,2004,Smoking,28
WI,2005,Arson,134
WI,2005,Campfire,70
WI,2005,Children,5
WI,2005,Debris Burning,492
WI,2005,Equipment Use,286
WI,2005,Fireworks,8
WI,2005,Lightning,49
WI,2005,Miscellaneous,394
WI,2005,Missing/Undefined,6
WI,2005,Railroad,93
WI,2005,Smoking,28
WI,2006,Arson,146
WI,2006,Campfire,61
WI,2006,Children,44
WI,2006,Debris Burning,483
WI,2006,Equipment Use,303
WI,2006,Fireworks,9
WI,2006,Lightning,66
WI,2006,Miscellaneous,478
WI,2006,Powerline,1
WI,2006,Railroad,41
WI,2006,Smoking,26
WI,2007,Arson,357
WI,2007,Campfire,284
WI,2007,Children,44
WI,2007,Debris Burning,68
WI,2007,Equipment Use,31
WI,2007,Fireworks,7
WI,2007,Lightning,91
WI,2007,Miscellaneous,475
WI,2007,Powerline,1
WI,2007,Railroad,107
WI,2007,Smoking,22
WI,2008,Arson,212
WI,2008,Campfire,194
WI,2008,Children,10
WI,2008,Debris Burning,51
WI,2008,Equipment Use,34
WI,2008,Fireworks,5
WI,2008,Lightning,29
WI,2008,Miscellaneous,239
WI,2008,Railroad,31
WI,2008,Smoking,8
WI,2009,Arson,130
WI,2009,Campfire,98
WI,2009,Children,31
WI,2009,Debris Burning,455
WI,2009,Equipment Use,274
WI,2009,Fireworks,93
WI,2009,Lightning,23
WI,2009,Miscellaneous,269
WI,2009,Missing/Undefined,10
WI,2009,Powerline,117
WI,2009,Railroad,23
WI,2009,Smoking,31
WI,2009,Structure,24
WI,2010,Arson,137
WI,2010,Campfire,49
WI,2010,Children,27
WI,2010,Debris Burning,327
WI,2010,Equipment Use,213
WI,2010,Fireworks,40
WI,2010,Lightning,46
WI,2010,Miscellaneous,215
WI,2010,Missing/Undefined,5
WI,2010,Powerline,152
WI,2010,Railroad,51
WI,2010,Smoking,24
WI,2010,Structure,26
WI,2011,Arson,53
WI,2011,Campfire,28
WI,2011,Children,5
WI,2011,Debris Burning,212
WI,2011,Equipment Use,148
WI,2011,Fireworks,28
WI,2011,Lightning,8
WI,2011,Miscellaneous,118
WI,2011,Powerline,89
WI,2011,Railroad,26
WI,2011,Smoking,7
WI,2011,Structure,13
WI,2012,Arson,115
WI,2012,Campfire,73
WI,2012,Children,32
WI,2012,Debris Burning,350
WI,2012,Equipment Use,336
WI,2012,Fireworks,54
WI,2012,Lightning,43
WI,2012,Miscellaneous,238
WI,2012,Missing/Undefined,4
WI,2012,Powerline,5
WI,2012,Railroad,64
WI,2012,Smoking,32
WI,2012,Structure,34
WI,2013,Arson,39
WI,2013,Campfire,35
WI,2013,Children,14
WI,2013,Debris Burning,223
WI,2013,Equipment Use,121
WI,2013,Fireworks,36
WI,2013,Lightning,8
WI,2013,Miscellaneous,111
WI,2013,Missing/Undefined,1
WI,2013,Powerline,46
WI,2013,Railroad,35
WI,2013,Smoking,6
WI,2013,Structure,17
WI,2014,Arson,61
WI,2014,Campfire,24
WI,2014,Children,13
WI,2014,Debris Burning,204
WI,2014,Equipment Use,115
WI,2014,Fireworks,22
WI,2014,Lightning,15
WI,2014,Miscellaneous,88
WI,2014,Missing/Undefined,4
WI,2014,Powerline,31
WI,2014,Railroad,11
WI,2014,Smoking,5
WI,2014,Structure,12
WI,2015,Arson,46
WI,2015,Campfire,34
WI,2015,Children,25
WI,2015,Debris Burning,287
WI,2015,Equipment Use,200
WI,2015,Fireworks,21
WI,2015,Lightning,17
WI,2015,Miscellaneous,177
WI,2015,Missing/Undefined,2
WI,2015,Powerline,76
WI,2015,Railroad,46
WI,2015,Smoking,13
WI,2015,Structure,21
WV,1992,Arson,209
WV,1992,Campfire,13
WV,1992,Children,37
WV,1992,Debris Burning,256
WV,1992,Equipment Use,56
WV,1992,Fireworks,38
WV,1992,Lightning,12
WV,1992,Miscellaneous,5
WV,1992,Powerline,25
WV,1992,Railroad,9
WV,1992,Smoking,33
WV,1992,Structure,8
WV,1993,Arson,330
WV,1993,Campfire,18
WV,1993,Children,31
WV,1993,Debris Burning,283
WV,1993,Equipment Use,51
WV,1993,Fireworks,39
WV,1993,Lightning,3
WV,1993,Miscellaneous,9
WV,1993,Powerline,31
WV,1993,Railroad,20
WV,1993,Smoking,23
WV,1993,Structure,9
WV,1994,Arson,467
WV,1994,Campfire,16
WV,1994,Children,57
WV,1994,Debris Burning,217
WV,1994,Equipment Use,71
WV,1994,Fireworks,69
WV,1994,Lightning,12
WV,1994,Miscellaneous,9
WV,1994,Powerline,36
WV,1994,Railroad,5
WV,1994,Smoking,42
WV,1994,Structure,9
WV,1995,Arson,410
WV,1995,Campfire,23
WV,1995,Children,82
WV,1995,Debris Burning,453
WV,1995,Equipment Use,101
WV,1995,Fireworks,39
WV,1995,Lightning,17
WV,1995,Miscellaneous,3
WV,1995,Powerline,33
WV,1995,Railroad,15
WV,1995,Smoking,45
WV,1995,Structure,20
WV,1996,Arson,203
WV,1996,Campfire,10
WV,1996,Children,41
WV,1996,Debris Burning,238
WV,1996,Equipment Use,48
WV,1996,Fireworks,30
WV,1996,Lightning,4
WV,1996,Miscellaneous,3
WV,1996,Powerline,23
WV,1996,Railroad,30
WV,1996,Smoking,17
WV,1996,Structure,4
WV,1997,Arson,183
WV,1997,Campfire,10
WV,1997,Children,57
WV,1997,Debris Burning,272
WV,1997,Equipment Use,86
WV,1997,Fireworks,31
WV,1997,Lightning,3
WV,1997,Miscellaneous,3
WV,1997,Powerline,26
WV,1997,Railroad,16
WV,1997,Smoking,22
WV,1997,Structure,10
WV,1998,Arson,300
WV,1998,Campfire,18
WV,1998,Children,48
WV,1998,Debris Burning,320
WV,1998,Equipment Use,117
WV,1998,Fireworks,65
WV,1998,Lightning,4
WV,1998,Miscellaneous,4
WV,1998,Powerline,30
WV,1998,Railroad,14
WV,1998,Smoking,67
WV,1998,Structure,19
WV,1999,Arson,713
WV,1999,Campfire,32
WV,1999,Children,99
WV,1999,Debris Burning,567
WV,1999,Equipment Use,205
WV,1999,Fireworks,90
WV,1999,Lightning,43
WV,1999,Miscellaneous,7
WV,1999,Powerline,68
WV,1999,Railroad,25
WV,1999,Smoking,75
WV,1999,Structure,25
WV,2000,Arson,422
WV,2000,Campfire,17
WV,2000,Children,48
WV,2000,Debris Burning,388
WV,2000,Equipment Use,77
WV,2000,Fireworks,26
WV,2000,Lightning,15
WV,2000,Miscellaneous,2
WV,2000,Missing/Undefined,1
WV,2000,Powerline,46
WV,2000,Railroad,10
WV,2000,Smoking,33
WV,2000,Structure,21
WV,2001,Arson,714
WV,2001,Campfire,29
WV,2001,Children,73
WV,2001,Debris Burning,470
WV,2001,Equipment Use,206
WV,2001,Fireworks,104
WV,2001,Lightning,16
WV,2001,Miscellaneous,1
WV,2001,Powerline,48
WV,2001,Railroad,18
WV,2001,Smoking,89
WV,2001,Structure,21
WV,2002,Arson,247
WV,2002,Campfire,17
WV,2002,Children,45
WV,2002,Debris Burning,439
WV,2002,Equipment Use,117
WV,2002,Fireworks,21
WV,2002,Lightning,8
WV,2002,Miscellaneous,2
WV,2002,Powerline,37
WV,2002,Railroad,8
WV,2002,Smoking,44
WV,2002,Structure,15
WV,2003,Arson,229
WV,2003,Campfire,10
WV,2003,Children,27
WV,2003,Debris Burning,233
WV,2003,Equipment Use,51
WV,2003,Fireworks,22
WV,2003,Lightning,7
WV,2003,Miscellaneous,1
WV,2003,Powerline,39
WV,2003,Railroad,3
WV,2003,Smoking,9
WV,2003,Structure,10
WV,2004,Arson,197
WV,2004,Campfire,12
WV,2004,Children,13
WV,2004,Debris Burning,271
WV,2004,Equipment Use,49
WV,2004,Fireworks,15
WV,2004,Lightning,1
WV,2004,Miscellaneous,2
WV,2004,Powerline,24
WV,2004,Railroad,9
WV,2004,Smoking,14
WV,2004,Structure,11
WV,2005,Arson,236
WV,2005,Campfire,23
WV,2005,Children,18
WV,2005,Debris Burning,272
WV,2005,Equipment Use,71
WV,2005,Fireworks,46
WV,2005,Lightning,9
WV,2005,Missing/Undefined,1
WV,2005,Powerline,57
WV,2005,Railroad,7
WV,2005,Smoking,13
WV,2005,Structure,9
WV,2006,Arson,336
WV,2006,Campfire,21
WV,2006,Children,33
WV,2006,Debris Burning,387
WV,2006,Equipment Use,143
WV,2006,Fireworks,1
WV,2006,Lightning,13
WV,2006,Miscellaneous,56
WV,2006,Railroad,14
WV,2006,Smoking,22
WV,2007,Arson,262
WV,2007,Campfire,36
WV,2007,Children,23
WV,2007,Debris Burning,231
WV,2007,Equipment Use,19
WV,2007,Fireworks,3
WV,2007,Lightning,20
WV,2007,Miscellaneous,113
WV,2007,Missing/Undefined,2
WV,2007,Powerline,84
WV,2007,Railroad,2
WV,2007,Smoking,18
WV,2007,Structure,23
WV,2008,Arson,233
WV,2008,Campfire,19
WV,2008,Children,28
WV,2008,Debris Burning,302
WV,2008,Equipment Use,185
WV,2008,Lightning,17
WV,2008,Miscellaneous,58
WV,2008,Missing/Undefined,4
WV,2008,Railroad,17
WV,2008,Smoking,23
WV,2009,Arson,265
WV,2009,Campfire,24
WV,2009,Children,14
WV,2009,Debris Burning,382
WV,2009,Equipment Use,102
WV,2009,Fireworks,47
WV,2009,Miscellaneous,1
WV,2009,Missing/Undefined,45
WV,2009,Powerline,52
WV,2009,Railroad,13
WV,2009,Smoking,15
WV,2009,Structure,24
WV,2010,Arson,222
WV,2010,Campfire,34
WV,2010,Children,22
WV,2010,Debris Burning,243
WV,2010,Equipment Use,97
WV,2010,Fireworks,56
WV,2010,Lightning,22
WV,2010,Miscellaneous,3
WV,2010,Missing/Undefined,1
WV,2010,Powerline,55
WV,2010,Railroad,13
WV,2010,Smoking,9
WV,2010,Structure,19
WV,2011,Arson,118
WV,2011,Campfire,11
WV,2011,Children,11
WV,2011,Debris Burning,168
WV,2011,Equipment Use,47
WV,2011,Fireworks,23
WV,2011,Lightning,14
WV,2011,Miscellaneous,5
WV,2011,Powerline,70
WV,2011,Railroad,4
WV,2011,Smoking,4
WV,2011,Structure,14
WV,2012,Arson,247
WV,2012,Campfire,13
WV,2012,Children,13
WV,2012,Debris Burning,228
WV,2012,Equipment Use,95
WV,2012,Fireworks,41
WV,2012,Lightning,16
WV,2012,Miscellaneous,7
WV,2012,Railroad,4
WV,2012,Smoking,6
WV,2012,Structure,24
WV,2013,Arson,156
WV,2013,Campfire,13
WV,2013,Children,16
WV,2013,Debris Burning,218
WV,2013,Equipment Use,76
WV,2013,Fireworks,29
WV,2013,Lightning,1
WV,2013,Miscellaneous,2
WV,2013,Missing/Undefined,5
WV,2013,Powerline,27
WV,2013,Railroad,16
WV,2013,Smoking,5
WV,2013,Structure,16
WV,2014,Arson,178
WV,2014,Campfire,34
WV,2014,Children,42
WV,2014,Debris Burning,406
WV,2014,Equipment Use,125
WV,2014,Fireworks,44
WV,2014,Lightning,3
WV,2014,Miscellaneous,1
WV,2014,Missing/Undefined,1
WV,2014,Powerline,58
WV,2014,Railroad,15
WV,2014,Smoking,24
WV,2014,Structure,20
WV,2015,Arson,145
WV,2015,Campfire,11
WV,2015,Children,21
WV,2015,Debris Burning,238
WV,2015,Equipment Use,126
WV,2015,Fireworks,33
WV,2015,Lightning,5
WV,2015,Miscellaneous,1
WV,2015,Missing/Undefined,1
WV,2015,Powerline,76
WV,2015,Railroad,11
WV,2015,Smoking,6
WV,2015,Structure,11
WY,1992,Arson,2
WY,1992,Campfire,128
WY,1992,Children,4
WY,1992,Debris Burning,46
WY,1992,Equipment Use,11
WY,1992,Fireworks,3
WY,1992,Lightning,200
WY,1992,Miscellaneous,17
WY,1992,Missing/Undefined,317
WY,1992,Powerline,2
WY,1992,Railroad,4
WY,1992,Smoking,12
WY,1993,Arson,3
WY,1993,Campfire,52
WY,1993,Children,2
WY,1993,Debris Burning,15
WY,1993,Equipment Use,4
WY,1993,Fireworks,4
WY,1993,Lightning,77
WY,1993,Miscellaneous,6
WY,1993,Missing/Undefined,95
WY,1993,Railroad,3
WY,1993,Smoking,8
WY,1994,Arson,7
WY,1994,Campfire,55
WY,1994,Children,6
WY,1994,Debris Burning,57
WY,1994,Equipment Use,9
WY,1994,Fireworks,9
WY,1994,Lightning,388
WY,1994,Miscellaneous,27
WY,1994,Missing/Undefined,330
WY,1994,Powerline,5
WY,1994,Railroad,9
WY,1994,Smoking,16
WY,1994,Structure,1
WY,1995,Arson,4
WY,1995,Campfire,29
WY,1995,Children,7
WY,1995,Debris Burning,24
WY,1995,Equipment Use,9
WY,1995,Fireworks,4
WY,1995,Lightning,157
WY,1995,Miscellaneous,12
WY,1995,Missing/Undefined,258
WY,1995,Powerline,6
WY,1995,Railroad,10
WY,1995,Smoking,9
WY,1995,Structure,1
WY,1996,Arson,4
WY,1996,Campfire,64
WY,1996,Children,7
WY,1996,Debris Burning,54
WY,1996,Equipment Use,15
WY,1996,Fireworks,15
WY,1996,Lightning,320
WY,1996,Miscellaneous,23
WY,1996,Missing/Undefined,494
WY,1996,Powerline,5
WY,1996,Railroad,16
WY,1996,Smoking,15
WY,1997,Arson,8
WY,1997,Campfire,12
WY,1997,Children,5
WY,1997,Debris Burning,14
WY,1997,Equipment Use,9
WY,1997,Fireworks,7
WY,1997,Lightning,123
WY,1997,Miscellaneous,4
WY,1997,Powerline,3
WY,1997,Railroad,3
WY,1997,Smoking,7
WY,1998,Arson,1
WY,1998,Campfire,24
WY,1998,Children,3
WY,1998,Debris Burning,11
WY,1998,Equipment Use,7
WY,1998,Fireworks,2
WY,1998,Lightning,128
WY,1998,Miscellaneous,12
WY,1998,Powerline,1
WY,1998,Railroad,4
WY,1998,Smoking,5
WY,1999,Arson,4
WY,1999,Campfire,77
WY,1999,Children,9
WY,1999,Debris Burning,36
WY,1999,Equipment Use,11
WY,1999,Fireworks,8
WY,1999,Lightning,114
WY,1999,Miscellaneous,22
WY,1999,Powerline,2
WY,1999,Railroad,9
WY,1999,Smoking,13
WY,2000,Arson,7
WY,2000,Campfire,37
WY,2000,Children,10
WY,2000,Debris Burning,34
WY,2000,Equipment Use,15
WY,2000,Fireworks,7
WY,2000,Lightning,402
WY,2000,Miscellaneous,31
WY,2000,Missing/Undefined,1
WY,2000,Powerline,3
WY,2000,Railroad,11
WY,2000,Smoking,13
WY,2001,Arson,1
WY,2001,Campfire,64
WY,2001,Children,9
WY,2001,Debris Burning,37
WY,2001,Equipment Use,11
WY,2001,Fireworks,3
WY,2001,Lightning,441
WY,2001,Miscellaneous,58
WY,2001,Missing/Undefined,1
WY,2001,Powerline,6
WY,2001,Railroad,22
WY,2001,Smoking,19
WY,2002,Arson,2
WY,2002,Campfire,67
WY,2002,Children,22
WY,2002,Debris Burning,23
WY,2002,Equipment Use,13
WY,2002,Fireworks,2
WY,2002,Lightning,435
WY,2002,Miscellaneous,70
WY,2002,Powerline,8
WY,2002,Railroad,19
WY,2002,Smoking,9
WY,2003,Arson,1
WY,2003,Campfire,65
WY,2003,Children,22
WY,2003,Debris Burning,34
WY,2003,Equipment Use,13
WY,2003,Fireworks,4
WY,2003,Lightning,482
WY,2003,Miscellaneous,53
WY,2003,Missing/Undefined,8
WY,2003,Powerline,2
WY,2003,Railroad,22
WY,2003,Smoking,11
WY,2004,Arson,1
WY,2004,Campfire,47
WY,2004,Children,18
WY,2004,Debris Burning,47
WY,2004,Equipment Use,17
WY,2004,Fireworks,3
WY,2004,Lightning,186
WY,2004,Miscellaneous,60
WY,2004,Missing/Undefined,3
WY,2004,Railroad,23
WY,2004,Smoking,4
WY,2005,Arson,11
WY,2005,Campfire,81
WY,2005,Children,13
WY,2005,Debris Burning,22
WY,2005,Equipment Use,35
WY,2005,Fireworks,3
WY,2005,Lightning,226
WY,2005,Miscellaneous,78
WY,2005,Missing/Undefined,5
WY,2005,Powerline,3
WY,2005,Railroad,24
WY,2005,Smoking,20
WY,2006,Arson,28
WY,2006,Campfire,73
WY,2006,Children,20
WY,2006,Debris Burning,59
WY,2006,Equipment Use,33
WY,2006,Fireworks,30
WY,2006,Lightning,365
WY,2006,Miscellaneous,95
WY,2006,Powerline,7
WY,2006,Railroad,39
WY,2006,Smoking,20
WY,2007,Arson,8
WY,2007,Campfire,49
WY,2007,Children,18
WY,2007,Debris Burning,33
WY,2007,Equipment Use,14
WY,2007,Fireworks,5
WY,2007,Lightning,362
WY,2007,Miscellaneous,56
WY,2007,Missing/Undefined,12
WY,2007,Railroad,24
WY,2007,Smoking,13
WY,2007,Structure,1
WY,2008,Arson,28
WY,2008,Campfire,74
WY,2008,Children,30
WY,2008,Debris Burning,40
WY,2008,Equipment Use,16
WY,2008,Fireworks,11
WY,2008,Lightning,140
WY,2008,Miscellaneous,65
WY,2008,Missing/Undefined,11
WY,2008,Powerline,4
WY,2008,Railroad,20
WY,2008,Smoking,10
WY,2009,Arson,13
WY,2009,Campfire,70
WY,2009,Children,20
WY,2009,Debris Burning,35
WY,2009,Equipment Use,20
WY,2009,Fireworks,5
WY,2009,Lightning,203
WY,2009,Miscellaneous,42
WY,2009,Missing/Undefined,32
WY,2009,Powerline,2
WY,2009,Railroad,21
WY,2009,Smoking,10
WY,2009,Structure,1
WY,2010,Arson,38
WY,2010,Campfire,83
WY,2010,Children,3
WY,2010,Debris Burning,22
WY,2010,Equipment Use,45
WY,2010,Fireworks,15
WY,2010,Lightning,247
WY,2010,Miscellaneous,58
WY,2010,Missing/Undefined,56
WY,2010,Powerline,12
WY,2010,Railroad,35
